id,unix_time,gps_x_dec,gps_y_dec,wojewodztwo,miejscowosc,ulica,predkosc_dopuszczalna,rodzaj_nawierzchni,warunki_atmosferyczne,obszar_zabudowany,czy_sygnalizacja_swietlna
126234722,1719753300.0,15.558055555555557,51.93966666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,SZOSA KISIELIŃSKA,20,01,01,01,03
126228028,1719743147.0,15.510027777777777,52.894666666666666,WOJ. LUBUSKIE,,,90,01,01,02,03
126229106,1719768000.0,15.528027777777778,51.946,WOJ. LUBUSKIE,ZIELONA GÓRA,WYSPIAŃSKIEGO,50,01,04,01,03
126228450,1719742380.0,15.563055555555556,51.79044444444444,WOJ. LUBUSKIE,MIROCIN DOLNY,,40,01,01,01,03
126228490,1719743062.0,15.714194444444443,51.802249999999994,WOJ. LUBUSKIE,NOWA SÓL,ZJEDNOCZENIA,50,01,01,01,03
126228496,1719756000.0,15.493583333333332,51.92805555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,PTASIA,50,01,01,01,03
126226982,1719729558.0,15.046691,52.32737,WOJ. LUBUSKIE,TORZYM,TORZYM,70,01,01,02,03
126228987,1719824497.0,15.120750000000001,52.701638888888894,WOJ. LUBUSKIE,ŁUPOWO,GORZOWSKA,50,01,01,01,03
126228711,1719817806.0,15.250583333333333,52.757694444444446,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GÓRCZYŃSKA,50,01,01,01,01
126228820,1719826595.0,15.835194444444445,52.84780555555556,WOJ. LUBUSKIE,DREZDENKO,NIEPODLEGŁOŚCI,50,01,02,01,03
126230125,1719806352.0,15.156555555555556,52.74794444444444,WOJ. LUBUSKIE,,,50,01,01,01,03
126229343,1719831682.0,15.249916666666666,52.74386111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,01
126240828,1719846300.0,16.234361111111113,51.76102777777778,WOJ. LUBUSKIE,,,90,01,04,02,03
126228827,1719827449.0,14.646027777777777,52.58830555555556,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,NIEPODLEGŁOŚCI,30,01,04,01,03
126229158,1719793395.0,14.822222222222223,51.651944444444446,WOJ. LUBUSKIE,,,140,01,05,02,03
126228819,1719822316.0,15.24336111111111,52.74597222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIŁSUDSKIEGO,50,01,01,01,03
126767413,1719814200.0,15.113416666666666,52.75452777777778,WOJ. LUBUSKIE,BACZYNA,GORZOWSKA,20,01,01,01,03
126228741,1719818157.0,15.644833333333333,51.653444444444446,WOJ. LUBUSKIE,DŁUGIE,,50,01,01,01,03
126229337,1719824143.0,15.236999999999998,52.748916666666666,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,50,01,01,01,03
126238885,1719818760.0,15.128388888888889,51.635083333333334,WOJ. LUBUSKIE,ŻARY,GÓRNOŚLĄSKA,50,01,01,01,03
126244794,1719811200.0,15.131805555555555,51.633722222222225,WOJ. LUBUSKIE,ŻARY,OKRZEI,50,01,01,01,03
126273804,1719843600.0,15.25361111111111,52.74611111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,03
126238803,1719840600.0,15.505416666666667,51.941694444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,WESTERPLATTE,50,01,01,01,03
126368164,1719833400.0,15.220527777777779,52.721111111111114,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,TKACKA,50,01,01,01,03
126245985,1719824400.0,15.625944444444444,52.08369444444445,WOJ. LUBUSKIE,SULECHÓW,NOWY RYNEK,30,01,01,01,03
126723874,1719837000.0,15.253972222222222,52.73952777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,BEMA,20,01,01,01,03
126231339,1719851400.0,15.59763888888889,51.85680555555556,WOJ. LUBUSKIE,,,90,01,01,02,03
126229058,1719834334.0,16.0595,51.846611111111116,WOJ. LUBUSKIE,LIPINKI,,90,02,01,02,03
126228734,1719817800.0,15.392333333333333,51.89383333333333,WOJ. LUBUSKIE,,,70,01,01,02,03
126229186,1719805800.0,15.41238888888889,51.94794444444444,WOJ. LUBUSKIE,,,90,01,05,02,03
126231175,1719834259.0,14.611749999999999,52.32233333333334,WOJ. LUBUSKIE,ŚWIECKO,,130,01,04,02,03
126228905,1719825285.0,15.549472222222223,52.255944444444445,WOJ. LUBUSKIE,,,50,01,01,02,03
126231336,1719847447.0,15.548416666666666,52.3665,WOJ. LUBUSKIE,,,120,01,01,02,03
126229466,1719841168.0,15.872444444444445,52.03961111111111,WOJ. LUBUSKIE,,,90,01,01,02,03
126229390,1719841887.0,15.156416666666667,52.74577777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SZCZECIŃSKA,50,01,05,01,03
126231163,1719838485.0,15.120555555555557,51.63713888888889,WOJ. LUBUSKIE,ŻARY,MONIUSZKI,50,01,05,01,03
126228909,1719829467.0,15.563555555555556,52.42627777777778,WOJ. LUBUSKIE,ŚWIĘTY WOJCIECH,,90,01,01,02,03
126229377,1719842942.0,16.12138888888889,51.84119444444445,WOJ. LUBUSKIE,STARE STRĄCZE,,40,01,05,02,03
126231167,1719840900.0,15.500305555555556,51.95902777777778,WOJ. LUBUSKIE,ZIELONA GÓRA,TECHNOLOGÓW,50,01,05,01,03
126229405,1719846003.0,15.70936111111111,51.81475,WOJ. LUBUSKIE,NOWA SÓL,PIŁSUDSKIEGO,50,01,05,01,03
126229007,1719836580.0,15.675749999999999,51.86691666666667,WOJ. LUBUSKIE,NIEDORADZ,NOWOSOLSKA,50,01,01,01,03
126231311,1719837205.0,15.722444444444445,51.77388888888889,WOJ. LUBUSKIE,NOWA SÓL,ŻABIA,60,01,05,02,03
126231232,1719848949.0,15.563555555555556,51.72713888888889,WOJ. LUBUSKIE,,,60,01,05,02,03
126231302,1719850892.0,15.58286111111111,51.702333333333335,WOJ. LUBUSKIE,STYPUŁÓW,,50,01,01,01,03
126231354,1719860296.0,14.656444444444444,52.58872222222222,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,WODNA,30,01,05,01,02
126228927,1719831282.0,15.098444444444445,52.04680555555555,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,TRAKT KSIĄŻĘCY,50,01,01,01,03
126231124,1719840669.0,14.727555555555556,51.95172222222222,WOJ. LUBUSKIE,GUBIN,3 MAJA,50,01,05,01,03
126228917,1719821947.0,15.244416666666666,52.745694444444446,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIŁSUDSKIEGO,50,01,01,01,03
126228973,1719825779.0,14.881972222222222,52.68066666666667,WOJ. LUBUSKIE,WITNICA,KOŚCIUSZKI,20,01,01,01,03
126228754,1719821105.0,15.14936111111111,51.56980555555556,WOJ. LUBUSKIE,MIROSTOWICE DOLNE,KOLEJOWA,40,01,01,01,03
126234440,1719934543.0,15.535361111111111,52.874583333333334,WOJ. LUBUSKIE,STRZELCE KRAJEŃSKIE,WOJSKA POLSKIEGO,20,01,01,01,03
126239780,1719921000.0,15.531972222222223,52.875166666666665,WOJ. LUBUSKIE,STRZELCE KRAJEŃSKIE,ALEJA WOLNOŚCI,50,01,04,01,03
126240134,1719928800.0,15.230361111111112,52.74413888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ALEJA ANDRZEJEWSKIEGO,50,01,01,01,02
126233161,1719906600.0,15.510777777777777,51.93413888888889,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,30,01,01,01,03
126271972,1719900000.0,15.233888888888888,52.75358333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,CZARNIECKIEGO,50,01,01,01,03
126231640,1719899178.0,15.362499999999999,51.61197222222222,WOJ. LUBUSKIE,BOŻNÓW,,20,01,01,01,03
126231533,1719898200.0,15.528583333333334,51.94327777777777,WOJ. LUBUSKIE,ZIELONA GÓRA,SZAFRANA,50,01,01,01,03
126254797,1719932400.0,15.510777777777777,51.93416666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,20,01,01,01,03
126234231,1719922961.0,15.844888888888889,52.069611111111115,WOJ. LUBUSKIE,,,70,01,01,02,03
126234137,1719915840.0,15.23125,52.69705555555555,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KASPRZAKA,20,01,01,01,03
126234405,1719928656.0,15.159472222222222,52.711666666666666,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,,120,01,04,02,03
126240845,1719891000.0,15.239444444444443,51.509055555555555,WOJ. LUBUSKIE,,,130,01,01,02,03
126767419,1719956400.0,15.558333333333334,52.725,WOJ. LUBUSKIE,LIPKI WIELKIE,,90,01,01,02,03
126245245,1719907080.0,15.506083333333333,51.942138888888884,WOJ. LUBUSKIE,ZIELONA GÓRA,WESTERPLATTE,50,01,01,01,03
126399259,1719895500.0,15.21813888888889,52.733555555555554,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ŻEROMSKIEGO,50,01,01,01,03
126237244,1719899880.0,15.28525,52.68958333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,POZNAŃSKA,50,01,01,01,03
126234294,1719920763.0,15.238638888888888,52.73297222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,JAGIEŁŁY,50,01,04,01,01
126236180,1719940395.0,15.359916666666667,52.75527777777778,WOJ. LUBUSKIE,JANCZEWO,,50,01,01,01,03
126234506,1719932495.0,14.641444444444444,52.325833333333335,WOJ. LUBUSKIE,ŚWIECKO,,140,01,05,02,03
126234169,1719919382.0,14.701444444444444,51.90394444444444,WOJ. LUBUSKIE,,,90,01,01,01,03
126234521,1719925321.0,15.236999999999998,52.74813888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GROBLA,50,01,01,01,01
126234256,1719924864.0,16.24361111111111,51.88,WOJ. LUBUSKIE,LGIŃ,LGIŃ,50,01,01,01,03
126236202,1719942425.0,15.455277777777777,51.89683333333333,WOJ. LUBUSKIE,,,90,01,01,02,03
126234230,1719923681.0,15.777166666666668,52.489111111111114,WOJ. LUBUSKIE,PSZCZEW,MIĘDZYCHODZKA,40,01,05,01,03
126231733,1719907425.0,15.72375,51.810805555555554,WOJ. LUBUSKIE,NOWA SÓL,WODNA,50,01,01,01,03
126231698,1719910216.0,15.272222222222224,52.76452777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,BORA KOMOROWSKIEGO,20,01,01,01,03
126231789,1719914550.0,15.246388888888887,52.757777777777775,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GÓRCZYŃSKA,50,01,01,01,03
126234200,1719918886.0,15.709138888888889,51.805861111111106,WOJ. LUBUSKIE,NOWA SÓL,KOŚCIUSZKI,40,01,01,01,03
126234566,1719941519.0,14.611388888888888,52.32216666666667,WOJ. LUBUSKIE,ŚWIECKO,,140,01,01,02,03
126229505,1719899632.0,15.244083333333332,52.74794444444444,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIŁSUDSKIEGO,50,01,04,01,03
126368173,1719930900.0,15.235277777777776,52.73297222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYBICKIEGO,50,01,01,01,03
126236386,1720018053.0,15.34075,51.77291666666667,WOJ. LUBUSKIE,DRĄGOWINA,,90,01,01,02,03
126237485,1720015622.0,15.299888888888889,52.73030555555556,WOJ. LUBUSKIE,WAWRÓW,,50,01,01,01,03
126236383,1720020473.0,14.89036111111111,52.73122222222222,WOJ. LUBUSKIE,MOSINA,,30,01,01,01,03
126236432,1720038202.0,14.897555555555556,52.42461111111111,WOJ. LUBUSKIE,,,90,01,04,02,03
126237322,1720007024.0,15.611305555555555,52.444916666666664,WOJ. LUBUSKIE,MIĘDZYRZECZ,POZNAŃSKA,50,01,01,01,03
126238319,1719982800.0,15.50838888888889,51.86383333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,KIEŁPIN,50,01,01,01,03
126236323,1720007223.0,15.50975,51.94636111111111,WOJ. LUBUSKIE,ZIELONA GÓRA,UŁAŃSKA,50,01,01,01,03
126237486,1720008000.0,15.505166666666666,51.95872222222223,WOJ. LUBUSKIE,ZIELONA GÓRA,MECHANIKÓW,40,01,04,01,03
126234807,1719981600.0,15.609694444444443,51.93277777777777,WOJ. LUBUSKIE,ZIELONA GÓRA,NOWY KISIELIN-ODRZAŃSKA,50,01,01,01,03
126237693,1720025757.0,15.194666666666667,52.73886111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MYŚLIBORSKA,50,01,01,01,03
126237539,1720019860.0,15.234499999999999,52.75358333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,CZARNIECKIEGO,50,01,01,01,03
126237711,1720037099.0,15.358444444444444,51.658,WOJ. LUBUSKIE,,,90,01,01,02,03
126234747,1719985500.0,15.515777777777778,51.93963888888889,WOJ. LUBUSKIE,ZIELONA GÓRA,PODGÓRNA,50,01,04,01,03
126237184,1719997500.0,15.53711111111111,51.56636111111111,WOJ. LUBUSKIE,SZPROTAWA,RYNEK,50,01,01,01,03
126236270,1719996571.0,15.082583333333334,52.313916666666664,WOJ. LUBUSKIE,TORZYM,PLAC WOLNOŚCI,20,01,01,01,03
126236355,1720016394.0,15.77838888888889,52.07186111111111,WOJ. LUBUSKIE,SMOLNO WIELKIE,,50,02,01,01,03
126237741,1720025134.0,15.243749999999999,52.745333333333335,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIŁSUDSKIEGO,50,01,01,01,03
126767439,1720008000.0,15.299583333333333,52.73458333333333,WOJ. LUBUSKIE,WAWRÓW,WIDOKOWA,50,01,01,01,03
126238817,1720014000.0,15.1555,51.66302777777778,WOJ. LUBUSKIE,,,90,01,01,02,03
126767435,1720018800.0,15.367583333333334,52.656444444444446,WOJ. LUBUSKIE,BRZOZOWIEC,GORZOWSKA,50,02,01,01,03
126237395,1720010963.0,15.534027777777778,52.26213888888889,WOJ. LUBUSKIE,ŚWIEBODZIN,WOJSKA POLSKIEGO,50,01,01,02,03
126237191,1719998464.0,16.099571,51.778915,WOJ. LUBUSKIE,KRZEPIELÓW,KRZEPIELÓW,90,01,01,02,03
126237284,1720000607.0,15.241027777777777,52.728500000000004,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MOST STAROMIEJSKI,50,01,01,01,03
126236217,1719980849.0,15.784166666666666,51.77791666666666,WOJ. LUBUSKIE,,,60,01,05,02,03
126237442,1720011150.0,14.97963888888889,51.82416666666667,WOJ. LUBUSKIE,GÓRZYN,,50,01,01,01,03
126237151,1719998262.0,15.534833333333333,52.250277777777775,WOJ. LUBUSKIE,ŚWIEBODZIN,SZPITALNA,50,01,04,01,03
126234740,1719985717.0,15.309972222222223,51.46138888888889,WOJ. LUBUSKIE,,,130,01,01,02,03
126234854,1719990843.0,15.144555555555556,51.64313888888889,WOJ. LUBUSKIE,ŻARY,SPOKOJNA,50,01,01,01,03
126236237,1719993314.0,15.530611111111112,52.25286111111111,WOJ. LUBUSKIE,ŚWIEBODZIN,SUKIENNICZA,50,01,04,01,03
126237587,1720025040.0,15.467944444444445,52.21405555555556,WOJ. LUBUSKIE,LUBOGÓRA,,90,01,01,02,03
126399161,1720094400.0,15.154111111111112,52.74197222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ZŁOTEGO SMOKA,50,01,01,01,03
126237759,1720054563.0,15.535472222222221,52.27322222222222,WOJ. LUBUSKIE,ŚWIEBODZIN,MIĘDZYRZECKA,90,01,04,02,03
126238275,1720125300.0,15.592805555555556,51.93497222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,NOWY KISIELIN-ODRZAŃSKA,50,01,05,01,03
126238801,1720071847.0,15.269333333333334,52.741416666666666,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PODMIEJSKA,50,01,01,01,03
126239930,1720101565.0,15.298583333333333,51.60497222222222,WOJ. LUBUSKIE,ŻAGAŃ,LOTNIKÓW ALIANCKICH,50,01,01,01,03
126238175,1720114384.0,15.578388888888888,52.44569444444444,WOJ. LUBUSKIE,MIĘDZYRZECZ,KAZIMIERZA WIELKIEGO,50,01,05,01,01
126239161,1720125785.0,14.615777777777778,52.341166666666666,WOJ. LUBUSKIE,SŁUBICE,OSIEDLE PRZEMYSŁOWE,50,01,01,02,03
126238163,1720109760.0,15.69738888888889,52.29688888888889,WOJ. LUBUSKIE,,,80,01,01,02,03
126239996,1720114548.0,15.268027777777778,52.75702777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,05,01,03
126239075,1720097792.0,15.300555555555556,51.623583333333336,WOJ. LUBUSKIE,ŻAGAŃ,ŻARSKA,50,01,01,01,03
126239932,1720080915.0,15.251916666666666,52.75669444444444,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WITOSA,50,01,01,01,03
126238038,1720093877.0,15.353777777777777,52.64336111111111,WOJ. LUBUSKIE,,,120,01,01,02,03
126239088,1720106430.0,14.763166666666667,52.03186111111111,WOJ. LUBUSKIE,,,30,02,05,02,03
126238985,1720093086.0,16.110694444444444,51.85127777777778,WOJ. LUBUSKIE,STARE STRĄCZE,,90,01,01,02,03
126238137,1720106671.0,15.528527777777779,51.930416666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,04,01,03
126239865,1720070691.0,15.109499999999999,51.617305555555554,WOJ. LUBUSKIE,ŻARY,,50,01,05,01,03
126237975,1720095600.0,15.62038888888889,52.07830555555556,WOJ. LUBUSKIE,SULECHÓW,PIASKOWA,50,01,01,01,03
126237866,1720064100.0,15.501888888888889,51.9355,WOJ. LUBUSKIE,ZIELONA GÓRA,KONSTYTUCJI 3 MAJA,50,01,01,01,01
126238010,1720096329.0,15.826277777777777,52.16222222222222,WOJ. LUBUSKIE,BABIMOST,RYNEK,50,01,01,01,03
126237991,1720091641.0,15.16625,51.64125,WOJ. LUBUSKIE,ŻARY,ŻAGAŃSKA,50,01,01,01,03
126238051,1720097100.0,15.51275,51.943666666666665,WOJ. LUBUSKIE,ZIELONA GÓRA,NIEPODLEGŁOŚCI,50,01,01,01,03
126239826,1720078468.0,15.36575,51.962583333333335,WOJ. LUBUSKIE,,,90,01,01,02,03
126239048,1720099800.0,15.506944444444445,51.929361111111106,WOJ. LUBUSKIE,ZIELONA GÓRA,KOŻUCHOWSKA,50,01,01,01,03
126708976,1720072500.0,15.250305555555556,52.718361111111115,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KASPRZAKA,50,01,01,01,03
126242718,1720072800.0,15.514,51.948166666666665,WOJ. LUBUSKIE,ZIELONA GÓRA,TOWAROWA,20,01,01,01,03
126399176,1720108800.0,15.253333333333334,52.7335,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SZPITALNA,50,01,01,01,03
126399194,1720094400.0,15.154111111111112,52.74197222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ZŁOTEGO SMOKA,50,01,01,01,03
126239778,1720066558.0,15.64886111111111,52.38111111111111,WOJ. LUBUSKIE,WYSZANOWO,,90,01,04,02,03
126238534,1720161960.0,15.533694444444444,52.26275,WOJ. LUBUSKIE,,,50,01,01,02,03
126240347,1720186800.0,15.112027777777778,52.056777777777775,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,PIASTÓW,50,01,01,01,03
126241852,1720203300.0,15.51361111111111,51.94391666666667,WOJ. LUBUSKIE,ZIELONA GÓRA,CHROBREGO,50,01,01,01,03
126240518,1720194600.0,15.477944444444445,51.93105555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,FRANCUSKA,50,01,01,01,03
126240321,1720182600.0,15.544333333333332,51.924499999999995,WOJ. LUBUSKIE,ZIELONA GÓRA,RACULA-GŁOGOWSKA,50,01,01,01,03
126240216,1720167000.0,15.470333333333333,51.95733333333334,WOJ. LUBUSKIE,ZIELONA GÓRA,ZJEDNOCZENIA,50,01,01,01,03
126240458,1720192500.0,15.504944444444444,51.94144444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,WESTERPLATTE,50,01,01,01,01
126240084,1720162500.0,14.655888888888889,52.58716666666667,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,PARKOWA,50,01,04,01,03
126238280,1720141501.0,14.777222222222223,52.33519444444445,WOJ. LUBUSKIE,,,140,01,07,02,03
126238333,1720157400.0,15.498388888888888,51.959472222222225,WOJ. LUBUSKIE,ZIELONA GÓRA,TECHNOLOGÓW,40,01,01,01,03
126240426,1720191600.0,15.504888888888889,51.94152777777777,WOJ. LUBUSKIE,ZIELONA GÓRA,WESTERPLATTE,50,01,01,01,01
126240104,1720164000.0,15.522194444444445,51.93325,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,01,01,03
126238336,1720162242.0,15.275777777777778,52.74219444444444,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PDMIEJSKA,50,01,01,01,03
126245287,1720192500.0,15.905111111111111,51.587,WOJ. LUBUSKIE,,,120,01,01,02,03
126240478,1720196614.0,15.181583333333332,51.73775,WOJ. LUBUSKIE,,,90,01,01,02,03
126240535,1720203405.0,14.992795,52.526766,WOJ. LUBUSKIE,MUSZKOWO,,90,01,01,02,03
126241789,1720195031.0,14.650166666666667,52.487,WOJ. LUBUSKIE,GÓRZYCA,,50,01,01,01,03
126240157,1720166947.0,15.517611111111112,51.94494444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,WYSPIAŃSKIEGO,50,01,01,01,03
126238503,1720175076.0,15.238333333333333,52.73130555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,CHROBREGO,50,01,01,01,01
126240155,1720170768.0,15.235972222222221,52.74205555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,50,01,01,01,03
126238492,1720163631.0,15.459166666666667,52.18594444444444,WOJ. LUBUSKIE,ŁĄKIE,,50,01,01,01,03
126240118,1720167379.0,15.244777777777777,52.724000000000004,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WOSKOWA,50,01,01,01,03
126240436,1720193328.0,15.251805555555556,52.291916666666665,WOJ. LUBUSKIE,,,90,01,01,02,03
126241865,1720207195.0,15.781111111111112,52.31225,WOJ. LUBUSKIE,ROGOZINIEC,MOP ROGOZINIEC,30,01,01,02,03
126238661,1720188540.0,15.042694444444445,52.84641666666667,WOJ. LUBUSKIE,,,120,01,01,02,03
126238395,1720166685.0,15.758277777777778,52.97002777777778,WOJ. LUBUSKIE,DOBIEGNIEW,GDAŃSKA,50,01,01,01,03
126240394,1720183351.0,15.23188888888889,52.78619444444444,WOJ. LUBUSKIE,KŁODAWA,CZEREŚNIOWA,50,01,01,01,03
126238647,1720181546.0,15.042694444444445,52.84641666666667,WOJ. LUBUSKIE,,,120,01,01,02,03
126239165,1720130462.0,15.57638888888889,51.915416666666665,WOJ. LUBUSKIE,,,120,01,04,02,03
126245248,1720193400.0,15.666333333333334,51.94072222222222,WOJ. LUBUSKIE,,,90,01,01,02,03
126399201,1720172400.0,15.274444444444445,52.74311111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PODMIEJSKA,50,01,01,01,03
126399267,1720178100.0,15.230055555555555,52.73844444444445,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,JAGIELLOŃCZYKA,50,01,01,01,03
126243855,1720278000.0,15.494027777777777,51.94058333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,ZJEDNOCZENIA,50,01,01,01,01
126242180,1720271033.0,16.05488888888889,51.84305555555556,WOJ. LUBUSKIE,LIPINKI,,50,01,01,01,03
126242054,1720250443.0,15.445027777777778,51.57477777777778,WOJ. LUBUSKIE,BOBRZANY,,50,01,01,01,03
126241952,1720244400.0,15.675805555555556,52.093583333333335,WOJ. LUBUSKIE,,,90,01,01,02,03
126240635,1720237314.0,15.614444444444445,52.041555555555554,WOJ. LUBUSKIE,CIGACICE,SULECHOWSKA,50,01,02,01,03
126242343,1720292586.0,14.673925,52.361895,WOJ. LUBUSKIE,NOWE BISKUPICE,,90,01,05,02,03
126243959,1720295828.0,14.597277777777778,52.34777777777778,WOJ. LUBUSKIE,SŁUBICE,SPORTOWA,50,01,04,01,03
126240638,1720242268.0,15.505527777777777,52.60005555555556,WOJ. LUBUSKIE,SKWIERZYNA,MOSTOWA,30,01,01,01,03
126243825,1720269964.0,14.563833333333333,52.34858333333334,WOJ. LUBUSKIE,SŁUBICE,KOŚCIUSZKI,50,01,01,01,03
126242165,1720267919.0,15.144305555555555,51.62661111111111,WOJ. LUBUSKIE,ŻARY,POMORSKA,40,01,01,01,03
126242231,1720276980.0,15.697555555555557,51.80741666666666,WOJ. LUBUSKIE,NOWA SÓL,STASZICA,30,01,01,01,03
126242058,1720258510.0,15.087305555555556,51.60608333333334,WOJ. LUBUSKIE,OLBRACHTÓW,,50,01,01,01,03
126242361,1720295458.0,14.568861111111111,52.34919444444445,WOJ. LUBUSKIE,SŁUBICE,WROCŁAWSKA,50,01,05,01,03
126243942,1720293006.0,15.327972222222222,51.61972222222222,WOJ. LUBUSKIE,ŻAGAŃ,,50,01,04,01,03
126242241,1720277604.0,15.521083333333333,52.25447222222222,WOJ. LUBUSKIE,ŚWIEBODZIN,PODGÓRNA,50,01,01,01,03
126240740,1720257596.0,15.23886111111111,52.730361111111115,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MOST STAROMIEJSKI,50,01,01,01,03
126240766,1720262877.0,15.251527777777778,52.72830555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,TRASA NADWARCIANSKA,70,01,01,01,03
126243854,1720275860.0,15.490972222222222,52.17422222222222,WOJ. LUBUSKIE,RADOSZYN,,50,01,01,01,03
126242046,1720255913.0,15.886861111111111,52.372305555555556,WOJ. LUBUSKIE,ŚWIDWOWIEC,,90,01,01,02,03
126242007,1720255709.0,15.584111111111111,52.44275,WOJ. LUBUSKIE,MIĘDZYRZECZ,STOCZNIOWCÓW GDAŃSKICH,50,01,02,01,03
126245853,1720267740.0,15.246944444444443,52.75797222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GÓRCZYŃSKA,50,01,01,01,03
126242311,1720287244.0,15.301916666666667,52.68322222222222,WOJ. LUBUSKIE,DESZCZNO,LUBUSKA,50,01,03,01,03
126242266,1720277242.0,15.544916666666667,52.243944444444445,WOJ. LUBUSKIE,ŚWIEBODZIN,SŁONECZNA,50,01,01,01,03
126242176,1720267940.0,15.251916666666666,52.72866666666667,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,TRASA NADWARCIAŃSKA,70,01,01,01,03
126240751,1720267097.0,14.727166666666667,51.94694444444444,WOJ. LUBUSKIE,GUBIN,ŚLĄSKA,50,01,01,01,03
126733714,1720218600.0,14.809805555555556,52.55522222222222,WOJ. LUBUSKIE,SŁOŃSK,SŁONECZNA,50,01,01,01,03
126242088,1720254768.0,14.998888888888889,52.73716666666667,WOJ. LUBUSKIE,LUBNO,CHROBREGO,30,01,01,02,03
126399208,1720286700.0,15.228027777777777,52.73083333333334,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ESTKOWSKIEGO,50,01,05,01,02
126242022,1720242285.0,15.735222222222221,51.69002777777777,WOJ. LUBUSKIE,NOWE MIASTECZKO,GŁOGOWSKA,50,01,01,01,03
126242089,1720261080.0,15.253666666666666,52.74261111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,CHEMICZNA,50,01,01,01,03
